"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ecuador","ECU","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","80","","","","","","","","86","","","","","","","","","","","90","","","","","","91","91","91","90","90","91","92","93","93","93","92","","","92","94","93","","",
"Ecuador","ECU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","92","","","","","","","","96","","","","","","","","","","","91.9199981689453","","91.7699966430664","","95.4400024414062","95.4700012207031","96.3199996948242","96.0599975585938","96.8499984741211","96.6600036621094","96.1600036621094","96.0500030517578","95.379997253418","97.4400024414062","96.3899993896484","97.1399993896484","97.9300003051758","96.8199996948242","95.8199996948242","96.2600021362305","96.5100021362305","96.6699981689453","","",
"Ecuador","ECU","Regulatory Quality: Percentile Rank","RQ.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7608680725098","","50.5434799194336","","30.9782600402832","","25.4054050445557","24.3243236541748","23.8805961608887","23.529411315918","14.7058820724487","12.62135887146","14.0776700973511","7.65550231933594","11.9617223739624","19.4312801361084","20.3791465759277","23.222749710083","17.7884616851807","11.9047622680664","16.1904754638672","13.3333330154419","16.1904754638672","20","18.0952377319336","25.7142848968506","35.3773574829102","23.5849056243896","",
"Ecuador","ECU","Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval","RL.PER.RNK.UPPER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.7386932373047","","45","","38.8059692382812","","38.3084564208984","39.3034820556641","37.5","34.4497604370117","26.3157901763916","25.3588523864746","21.634614944458","17.5355453491211","20.3791465759277","19.7183094024658","23.9436626434326","33.8028182983398","28.8461532592773","29.0476188659668","38.0952377319336","34.2857131958008","36.6666679382324","44.2857131958008","42.3809509277344","50.9523811340332","40.0943412780762","25.943395614624","",
"Ecuador","ECU","Rule of Law: Estimate","RL.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.44970777630806","","-0.539550304412842","","-0.666360259056091","","-0.756515443325043","-0.780572593212128","-0.764899849891663","-0.821377992630005","-1.03100264072418","-1.03286147117615","-1.10530638694763","-1.20504021644592","-1.14322912693024","-1.14428532123566","-1.06392514705658","-0.870363593101501","-0.970792293548584","-0.956418454647064","-0.649083614349365","-0.718140542507172","-0.663264274597168","-0.542950987815857","-0.540949642658234","-0.354992210865021","-0.620780825614929","-0.957790791988373","",
"Ecuador","ECU","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval","PV.PER.RNK.LOWER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.04255294799805","","21.8085098266602","","14.8148145675659","","14.2857141494751","9.54773902893066","11.1650485992432","12.62135887146","12.5603866577148","11.5942029953003","13.4615383148193","14.6919431686401","16.5876770019531","15.6398105621338","18.4834117889404","26.0663509368896","30.9523811340332","28.5714282989502","30.4761905670166","30","30.1886787414551","23.5849056243896","23.1132068634033","23.5849056243896","18.3962268829346","18.9573459625244","",
"Ecuador","ECU","Coverage of social insurance programs in richest quintile (% of population)","per_si_allsi.cov_q5_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8251380299663","","21.532412463307","22.6656428411508","22.3794439732366","","19.6788519395157","20.9274762527533","20.9318039761449","23.6802026255235","27.756913980935","28.4218160518767","30.7304173283799","28.9205718643995","32.5888722700856","","",
"Ecuador","ECU","Coverage of social insurance programs in poorest quintile (% of population)","per_si_allsi.cov_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07786694838972","","2.22449537260091","2.59677696048398","3.33972696264833","","3.4460074922668","4.16988813582883","4.57627219936046","3.63180753218004","3.78969250353276","4.17508030610731","3.22540079938381","2.17908557147503","2.54157145940789","","",
"Ecuador","ECU","Coverage of social safety net programs in richest quintile (% of population)","per_sa_allsa.cov_q5_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4191626978381","","27.4625053291644","13.6507192432553","33.661066019761","","33.3093034953","31.2076249311674","35.9575581347062","30.3310697199237","3.42970093236571","2.66067903626016","6.75429317625189","5.97034309676011","2.37478406287427","","",
"Ecuador","ECU","Political Stability and Absence of Violence/Terrorism: Number of Sources","PV.NO.SRC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","4","","4","","5","5","6","6","6","6","6","7","7","7","8","8","7","8","8","8","8","7","6","6","6","6","",
"Ecuador","ECU","Coverage of social insurance programs in 3rd quintile (% of population)","per_si_allsi.cov_q3_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44585175438822","","7.03249332580015","5.71221360139257","7.2720170678475","","7.7325287933641","8.79048486230889","8.42884807332098","9.50546641753514","10.5315762035389","10.158729152335","9.25257738552605","9.82877462013842","13.7080833823505","","",
"Ecuador","ECU","Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits)","per_si_allsi.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06139762405611","","0.790328841319634","1.0616536502563","1.40518024195735","","1.26267112439363","1.41824494343948","1.81208963163136","1.30405347257714","1.35923264139499","1.03038114236176","3.21832440056976","0.791343757112842","1.03236263304426","","",
"Ecuador","ECU","Coverage of social safety net programs in 3rd quintile (% of population)","per_sa_allsa.cov_q3_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.5507174141823","","73.1577123847559","37.8020532521139","74.5081958598559","","78.4272930259389","77.2230054294397","73.8709072567848","76.6734432336294","17.0917271113987","18.9581001955979","37.0022079083884","30.7325561162346","28.5728441788115","","",
"Ecuador","ECU","Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits)","per_sa_allsa.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6287873579048","","27.9133881202015","31.2142519647111","31.7900472134774","","26.8916103845071","28.4242309571031","35.7257612534612","31.449180288809","32.4363759265194","27.8310140720452","19.3122537997458","25.1807877621556","29.7064967726208","","",
"Ecuador","ECU","Coverage of unemployment benefits and ALMP in 3rd quintile (% of population)","per_lm_alllm.cov_q3_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84067423217696","2.40233187396519","","3.32895893708088","1.35317626211897","1.70280007366264","1.04812398853946","1.01893273910091","0.581112745478248","","",
"Ecuador","ECU","Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits)","per_lm_alllm.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Adequacy of social protection and labor programs (% of total welfare of beneficiary households)","per_allsp.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.843635560339","","24.1543052388955","26.2976471868716","24.5299791712099","","22.3717928607262","24.1473460371178","32.3457675021525","25.1028493477897","28.6083354506547","29.8881612619175","14.034767070808","28.3322195182841","28.3731880784151","","",
"Ecuador","ECU","Official exchange rate (LCU per US$, period average)","PA.NUS.FCRF","15.000000015","16.5000000165","18.000000018","18.000000018","18.000000018","18.000000018","18.000000018","18.000000018","18.000000018","18.000000018","20.9166666871667","25.0000000219167","25.0001381805456","24.99997699209","24.9999792857767","24.999999999","24.999999999","24.999999999","24.999999999","24.999999999","24.999999999","24.999999999","30.0258333323333","44.1150083323333","62.53589999925","69.5562499990833","122.779241666667","170.461666666667","301.610833333333","526.348333333333","767.750833333333","1046.24933333333","1533.96166666667","1919.105","2196.72833333333","2564.49416666667","3189.47416666667","3998.26666666667","5446.5729","11786.8016666667","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Ecuador","ECU","Net secondary income (Net current transfers from abroad) (current LCU)","NY.TRF.NCTR.CN","7200000","7100000","9300000","6700000","11900000","9300000","9400000","12700000","13200000","12300000","17200000","16100000","15300000","27200000","31400000","32300000","31200000","36200000","40900000","30200000","30300000","25400000","20200000","24100000","20100000","79900000","45400000","131600000","97200000","97000000","107200000","110100000","120000000","255500000","322300000","441900000","491700000","620900000","766900000","1089500000","1351800000","1638800000","1651675200","1769425800","2030220100","2660939400","3103864500","3183533000","2910399000","2868773000","2641385000","2684726000","2480389000","2393561000","2325366000","2033739000","2333039000","2626938100","2408861700","2738730000","2992939400","3857623400","4109722900","4766859000","5920705700",
"Ecuador","ECU","Taxes less subsidies on products (current US$)","NY.TAX.NIND.CD","69368666.6650659","55485916.6996825","45116237.6778477","68447280.2472384","95983842.2604427","90232221.2339711","102097904.896445","123663234.689416","128583591.540348","135146735.286202","139028594.69686","135667984.964798","161901550.842854","221308006.53513","244809263.637282","266382597.264089","323718060.951196","453160063.670498","541938588.583932","587974639.852489","668536228.853621","651709168.691803","529544651.888255","483393545.508298","590894038.244319","662552362.581677","729404384.700271","632439938.730652","581689629.33245","590844014.282841","644781850.506393","680956478.23912","698605302.651326","705865932.966483","810678339.169585","767238619.309655","756687343.671836","1078975487.74387","1293394697.34867","811303651.825913","1046496248.12406","1936124000","2309103000","2261606000","2393495000","2301941000","2304897000","2496874000","2164908000","3359512000","2865894000","2515640000","3655562000","4042043000","4159459000","6107512000","5690786000","5823588000","6010812000","6590955000","6050977000","6550260000","5597838000","7035628000","8546045200",
"Ecuador","ECU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","17.8794270291957","21.2003967694218","20.8587969970429","19.8763903472036","21.3845449750497","21.7692436007338","13.7452017288896","15.8579276412089","14.0697054874681","16.885321483607","15.2034650540678","11.7580638489242","12.7512549183136","13.4171976934883","17.7641514136087","18.2671643725713","21.5744472922625","14.7818987579433","15.3466003187425","14.5122895286894","16.761081162761","16.9182367205708","14.9401765187569","22.0733583900547","26.6257583769237","18.8190549429934","17.8123943104332","18.0426523058888","18.9706469674802","22.9056034667575","26.514695690441","27.3517025429357","30.4874579063576","24.8835097996825","24.8168020642268","27.5956978464112","27.0560358759764","27.2669540464466","26.5544051178952","20.625722767962","21.2593737638321","22.0809584801112","21.1904775481136","20.7647048727613","19.8131977472514","23.600966632143","24.2639535645779","22.3950689499386","23.9091319323675",
